epoch,epoch_time_s,learning_rate,train_loss,val_acc,val_dice,val_iou
48,263.92614793777466,7.5e-05,0.04734936566045724,1.0,0.8952100317568653,0.8102988418517696
49,263.7737138271332,7.5e-05,0.04699821706413827,1.0,0.9020419146375223,0.8215631604367882
50,263.72467613220215,7.5e-05,0.04646974981112953,1.0,0.9009308817145104,0.8197217688364604
51,263.68881845474243,7.5e-05,0.046171669035596254,1.0,0.8881620871225365,0.7988233508101478
52,263.981262922287,3.75e-05,0.04200983608503688,1.0,0.8959449598157806,0.8115038899385721
53,263.13195180892944,3.75e-05,0.04058087813064169,1.0,0.8975975560295599,0.8142194902949872
54,262.97181272506714,3.75e-05,0.04014799097712339,1.0,0.8979995455414541,0.8148812842211349
55,262.94339060783386,3.75e-05,0.03976858389584252,1.0,0.8967159586270174,0.8127698081367138
56,262.93984174728394,3.75e-05,0.039356200285280626,1.0,0.8991397347822383,0.8167610033634733
57,263.11918663978577,3.75e-05,0.038958052330228296,1.0,0.8996515290223657,0.8176060155043846
58,262.8362078666687,3.75e-05,0.03869730782557301,1.0,0.8983495671306158,0.815457916891798
59,262.96360301971436,3.75e-05,0.0383943186834326,1.0,0.8989109891261535,0.8163835804816175
60,262.91168880462646,3.75e-05,0.038050858920666265,1.0,0.8988043516238488,0.8162076856635299
61,263.10207986831665,3.75e-05,0.03789399205827523,1.0,0.8963454230518176,0.8121611976913878
62,262.97864174842834,3.75e-05,0.037662794147312204,1.0,0.8963705573020265,0.8122024681678714
63,263.1604995727539,1.875e-05,0.03555890525349459,1.0,0.8992317428289934,0.8169128578798543
64,262.7557110786438,1.875e-05,0.03456340391033125,1.0,0.8993524447855599,0.8171121087079853
65,262.5556535720825,1.875e-05,0.034310549335688965,1.0,0.9001056823610989,0.8183565165545356
66,263.14919543266296,1.875e-05,0.034074667807824185,1.0,0.8977399184188978,0.8144538057943304
67,263.36545968055725,1.875e-05,0.033842593535296395,1.0,0.9006334280480146,0.8192294099400265
68,263.35958456993103,1.875e-05,0.03354682627627805,1.0,0.8978933264736216,0.8147063692125724
69,263.55871295928955,1.875e-05,0.03339810822932785,1.0,0.8996305823869601,0.8175714155510343
70,263.33294916152954,1.875e-05,0.03324833615388234,1.0,0.8989228559234309,0.8164031564539675
